"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
11,120;0,16;0,20
11,130;0,16;0,21
11,140;0,16;0,22
11,150;0,16;0,17
11,160;0,17;0,13
11,170;0,17;0,13
11,180;0,17;0,19
11,190;0,17;0,25
11,200;0,17;0,26
11,210;0,18;0,22
11,220;0,18;0,17
11,230;0,18;0,17
11,240;0,18;0,23
11,250;0,18;0,29
11,260;0,19;0,29
11,270;0,19;0,29
11,280;0,19;0,29
11,290;0,19;0,29
11,300;0,20;0,29
11,310;0,20;0,29
11,320;0,20;0,28
11,330;0,21;0,28
11,340;0,21;0,27
11,350;0,21;0,27
11,360;0,21;0,26
11,370;0,22;0,26
11,380;0,22;0,26
11,390;0,22;0,25
11,400;0,22;0,24
11,410;0,23;0,23
11,420;0,23;0,22
11,430;0,23;0,21
11,440;0,23;0,20
11,450;0,24;0,19
11,460;0,24;0,18
11,470;0,24;0,17
11,480;0,24;0,15
11,490;0,24;0,14
11,500;0,24;0,13
11,510;0,24;0,12
11,520;0,25;0,11
11,530;0,25;0,09
11,540;0,25;0,08
11,550;0,25;0,06
11,560;0,25;0,05
11,570;0,25;0,04
11,580;0,25;0,02
11,590;0,25;0,01
11,600;0,25;0,00
11,610;0,25;-0,02
11,620;0,25;-0,04
11,630;0,25;-0,05
11,640;0,25;-0,06
11,650;0,25;-0,07
11,660;0,25;-0,09
11,670;0,25;-0,10
11,680;0,24;-0,11
11,690;0,24;-0,13
11,700;0,24;-0,14
11,710;0,24;-0,15
11,720;0,24;-0,16
11,730;0,24;-0,17
11,740;0,24;-0,19
11,750;0,23;-0,20
11,760;0,23;-0,20
11,770;0,23;-0,21
11,780;0,23;-0,22
11,790;0,23;-0,23
11,800;0,22;-0,24
11,810;0,22;-0,24
11,820;0,22;-0,25
11,830;0,22;-0,25
11,840;0,21;-0,24
11,850;0,21;-0,24
11,860;0,21;-0,26
11,870;0,21;-0,27
11,880;0,20;-0,29
11,890;0,20;-0,25
11,900;0,20;-0,20
11,910;0,20;-0,19
11,920;0,19;-0,22
11,930;0,19;-0,26
11,940;0,19;-0,27
11,950;0,19;-0,28
11,960;0,18;-0,28
11,970;0,18;-0,27
11,980;0,18;-0,27
11,990;0,18;-0,21
12,000;0,17;-0,15
12,010;0,17;-0,14
12,020;0,17;-0,18
12,030;0,17;-0,23
12,040;0,17;-0,23
12,050;0,16;-0,22
12,060;0,16;-0,22
12,070;0,16;-0,21
12,080;0,16;-0,20
12,090;0,16;-0,19
12,100;0,15;-0,22
12,110;0,15;-0,25
12,120;0,15;-0,24
12,130;0,15;-0,20
12,140;0,14;-0,18
12,150;0,14;-0,20
12,160;0,14;-0,19
12,170;0,14;-0,14
12,180;0,14;-0,08
12,190;0,14;-0,06
12,200;0,14;-0,04
12,210;0,14;-0,03
12,220;0,14;-0,01
12,230;0,14;0,00
12,240;0,14;0,02
12,250;0,14;0,04
12,260;0,14;0,10
12,270;0,14;0,15
12,280;0,14;0,16
12,290;0,14;0,15
12,300;0,14;0,17
12,310;0,15;0,20
12,320;0,15;0,19
12,330;0,15;0,16
12,340;0,15;0,15
12,350;0,15;0,16
12,360;0,15;0,17
12,370;0,16;0,18
12,380;0,16;0,19
12,390;0,16;0,20
12,400;0,16;0,21
12,410;0,16;0,21
12,420;0,17;0,22
12,430;0,17;0,17
12,440;0,17;0,13
12,450;0,17;0,13
12,460;0,17;0,19
12,470;0,17;0,25
12,480;0,18;0,26
12,490;0,18;0,21
12,500;0,18;0,17
12,510;0,18;0,18
12,520;0,18;0,23
12,530;0,19;0,27
12,540;0,19;0,27
12,550;0,19;0,27
12,560;0,20;0,27
12,570;0,20;0,27
12,580;0,20;0,28
12,590;0,20;0,27
12,600;0,21;0,27
12,610;0,21;0,26
12,620;0,21;0,26
12,630;0,21;0,26
12,640;0,22;0,25
12,650;0,22;0,24
12,660;0,22;0,24
12,670;0,22;0,23
12,680;0,23;0,22
12,690;0,23;0,21
12,700;0,23;0,20
12,710;0,23;0,20
12,720;0,23;0,18
12,730;0,24;0,17
12,740;0,24;0,16
12,750;0,24;0,15
12,760;0,24;0,14
12,770;0,24;0,12
12,780;0,24;0,11
12,790;0,24;0,10
12,800;0,25;0,09
12,810;0,25;0,08
12,820;0,25;0,06
12,830;0,25;0,05
12,840;0,25;0,04
12,850;0,25;0,02
12,860;0,25;0,01
12,870;0,25;-0,01
12,880;0,25;-0,02
12,890;0,25;-0,04
12,900;0,25;-0,05
12,910;0,25;-0,06
12,920;0,25;-0,07
12,930;0,25;-0,09
12,940;0,24;-0,10
12,950;0,24;-0,11
12,960;0,24;-0,12
12,970;0,24;-0,14
12,980;0,24;-0,15
12,990;0,24;-0,16
13,000;0,24;-0,17
13,010;0,23;-0,18
13,020;0,23;-0,19
13,030;0,23;-0,20
13,040;0,23;-0,21
13,050;0,23;-0,22
13,060;0,22;-0,23
13,070;0,22;-0,23
13,080;0,22;-0,24
13,090;0,22;-0,25
13,100;0,21;-0,25
13,110;0,21;-0,26
13,120;0,21;-0,26
13,130;0,21;-0,27
13,140;0,20;-0,27
13,150;0,20;-0,27
13,160;0,20;-0,27
13,170;0,20;-0,22
13,180;0,19;-0,17
13,190;0,19;-0,17
13,200;0,19;-0,22
13,210;0,19;-0,26
13,220;0,19;-0,26
13,230;0,18;-0,26
13,240;0,18;-0,26
13,250;0,18;-0,26
13,260;0,18;-0,20
13,270;0,17;-0,14
13,280;0,17;-0,13
13,290;0,17;-0,17
13,300;0,17;-0,22
13,310;0,17;-0,22
13,320;0,16;-0,21
13,330;0,16;-0,20
13,340;0,16;-0,20
13,350;0,16;-0,18
13,360;0,16;-0,17
13,370;0,15;-0,16
13,380;0,15;-0,16
13,390;0,15;-0,15
13,400;0,15;-0,14
13,410;0,15;-0,13
13,420;0,15;-0,11
13,430;0,15;-0,13
13,440;0,15;-0,16
13,450;0,14;-0,16
13,460;0,14;-0,11
13,470;0,14;-0,06
13,480;0,14;-0,03
13,490;0,14;-0,02
13,500;0,14;0,01
13,510;0,14;0,02
13,520;0,14;0,03
13,530;0,14;0,05
13,540;0,14;0,06
13,550;0,14;0,10
13,560;0,14;0,14
13,570;0,15;0,17
13,580;0,15;0,16
13,590;0,15;0,14
13,600;0,15;0,14
13,610;0,15;0,15
13,620;0,15;0,16
13,630;0,15;0,17
13,640;0,16;0,18
13,650;0,16;0,19
13,660;0,16;0,19
13,670;0,16;0,20
13,680;0,16;0,21
13,690;0,17;0,21
13,700;0,17;0,22
13,710;0,17;0,23
13,720;0,17;0,18
13,730;0,18;0,13
13,740;0,17;0,13
13,750;0,18;0,19
13,760;0,18;0,26
13,770;0,18;0,22
13,780;0,19;0,17
13,790;0,19;0,16
13,800;0,19;0,21
13,810;0,19;0,26
13,820;0,19;0,27
13,830;0,20;0,27
13,840;0,20;0,27
13,850;0,20;0,27
13,860;0,20;0,27
13,870;0,21;0,27
13,880;0,21;0,26
13,890;0,21;0,26
13,900;0,21;0,25
13,910;0,22;0,24
13,920;0,22;0,24
13,930;0,22;0,23
13,940;0,22;0,22
13,950;0,23;0,21
13,960;0,23;0,20
13,970;0,23;0,19
13,980;0,23;0,18
13,990;0,23;0,18
14,000;0,23;0,17
14,010;0,24;0,16
14,020;0,24;0,14
14,030;0,24;0,13
14,040;0,24;0,12
14,050;0,24;0,11
14,060;0,24;0,09
14,070;0,24;0,08
14,080;0,24;0,07
14,090;0,25;0,06
14,100;0,25;0,05
14,110;0,25;0,03
14,120;0,25;0,02
14,130;0,25;0,00
14,140;0,25;-0,01
14,150;0,25;-0,02
14,160;0,25;-0,03
14,170;0,25;-0,05
14,180;0,24;-0,06
14,190;0,24;-0,07
14,200;0,24;-0,09
14,210;0,24;-0,10
14,220;0,24;-0,11
14,230;0,24;-0,12
14,240;0,24;-0,13
14,250;0,24;-0,14
14,260;0,24;-0,15
14,270;0,23;-0,17
14,280;0,23;-0,18
14,290;0,23;-0,19
14,300;0,23;-0,19
14,310;0,23;-0,20
14,320;0,23;-0,21
14,330;0,22;-0,22
14,340;0,22;-0,23
14,350;0,22;-0,23
14,360;0,22;-0,24
14,370;0,21;-0,25
14,380;0,21;-0,25
14,390;0,21;-0,26
14,400;0,21;-0,26
14,410;0,20;-0,26
14,420;0,20;-0,26
14,430;0,20;-0,26
14,440;0,20;-0,26
14,450;0,19;-0,27
14,460;0,19;-0,27
14,470;0,19;-0,21
14,480;0,19;-0,16
14,490;0,19;-0,16
14,500;0,18;-0,20
14,510;0,18;-0,25
14,520;0,18;-0,20
14,530;0,18;-0,14
14,540;0,18;-0,12
14,550;0,17;-0,17
14,560;0,17;-0,22
14,570;0,17;-0,21
14,580;0,17;-0,21
14,590;0,17;-0,20
14,600;0,16;-0,20
14,610;0,16;-0,19
14,620;0,16;-0,18
14,630;0,16;-0,18
14,640;0,16;-0,17
14,650;0,15;-0,18
14,660;0,15;-0,21
14,670;0,15;-0,22
14,680;0,15;-0,19
14,690;0,15;-0,14
14,700;0,15;-0,10
14,710;0,14;-0,09
14,720;0,14;-0,08
14,730;0,14;-0,09
14,740;0,14;-0,11
14,750;0,14;-0,09
14,760;0,14;-0,05
14,770;0,14;0,01
14,780;0,14;0,06
14,790;0,14;0,10
14,800;0,14;0,11
14,810;0,14;0,09
14,820;0,14;0,08
14,830;0,14;0,10
14,840;0,15;0,15
14,850;0,15;0,20
14,860;0,15;0,21
14,870;0,15;0,18
14,880;0,15;0,15
14,890;0,15;0,15
14,900;0,16;0,16
14,910;0,16;0,17
14,920;0,16;0,18
14,930;0,16;0,19
14,940;0,16;0,20
14,950;0,17;0,20
14,960;0,17;0,21
14,970;0,17;0,16
14,980;0,17;0,11
14,990;0,17;0,12
15,000;0,17;0,18
15,010;0,18;0,25
15,020;0,18;0,25
15,030;0,18;0,25
15,040;0,18;0,25
15,050;0,19;0,25
15,060;0,19;0,25
15,070;0,19;0,25
15,080;0,19;0,21
15,090;0,20;0,17
15,100;0,20;0,17
15,110;0,20;0,22
15,120;0,20;0,26
15,130;0,20;0,25
15,140;0,21;0,24
15,150;0,21;0,23
15,160;0,21;0,23
15,170;0,21;0,24
15,180;0,22;0,23
15,190;0,22;0,23
15,200;0,22;0,22
15,210;0,22;0,21
15,220;0,22;0,20
15,230;0,23;0,20
15,240;0,23;0,19
15,250;0,23;0,18
15,260;0,23;0,17
15,270;0,23;0,16
15,280;0,24;0,15
15,290;0,24;0,14
15,300;0,24;0,13
15,310;0,24;0,12
15,320;0,24;0,11
15,330;0,24;0,10
15,340;0,24;0,08
15,350;0,24;0,07
15,360;0,24;0,06
15,370;0,24;0,04
15,380;0,24;0,03
15,390;0,24;0,02
15,400;0,24;0,01
15,410;0,24;-0,01
15,420;0,24;-0,02
15,430;0,24;-0,03
15,440;0,24;-0,04
15,450;0,24;-0,06
15,460;0,24;-0,07
15,470;0,24;-0,09
15,480;0,24;-0,10
15,490;0,24;-0,11
15,500;0,24;-0,12
15,510;0,24;-0,13
15,520;0,24;-0,14
15,530;0,23;-0,15
15,540;0,23;-0,16
15,550;0,23;-0,18
15,560;0,23;-0,19
15,570;0,23;-0,19
15,580;0,23;-0,20
15,590;0,22;-0,20
15,600;0,22;-0,21
15,610;0,22;-0,22
15,620;0,22;-0,23
15,630;0,22;-0,23
15,640;0,21;-0,24
15,650;0,21;-0,24
15,660;0,21;-0,25
15,670;0,21;-0,25
15,680;0,20;-0,25
15,690;0,20;-0,25
15,700;0,20;-0,26
15,710;0,20;-0,26
15,720;0,19;-0,26
15,730;0,19;-0,26
15,740;0,19;-0,26
15,750;0,19;-0,26
15,760;0,18;-0,25
15,770;0,18;-0,20
15,780;0,18;-0,15
15,790;0,18;-0,14
15,800;0,18;-0,18
15,810;0,17;-0,23
15,820;0,17;-0,23
15,830;0,17;-0,18
15,840;0,17;-0,11
15,850;0,17;-0,10
15,860;0,17;-0,13
15,870;0,16;-0,17
15,880;0,16;-0,17
15,890;0,16;-0,16
15,900;0,16;-0,16
15,910;0,16;-0,15
15,920;0,16;-0,14
15,930;0,15;-0,14
15,940;0,15;-0,13
15,950;0,15;-0,11
15,960;0,15;-0,10
15,970;0,15;-0,09
15,980;0,15;-0,08
15,990;0,15;-0,07
16,000;0,15;-0,05
16,010;0,15;-0,04
16,020;0,15;-0,03
16,030;0,15;-0,02
16,040;0,15;-0,01
16,050;0,15;-0,01
16,060;0,15;0,00
16,070;0,15;0,03
16,080;0,15;0,08
16,090;0,15;0,10
16,100;0,15;0,09
16,110;0,15;0,09
16,120;0,15;0,11
16,130;0,15;0,12
16,140;0,15;0,13
16,150;0,15;0,14
16,160;0,16;0,15
16,170;0,16;0,16
16,180;0,16;0,17
16,190;0,16;0,17
16,200;0,16;0,18
16,210;0,16;0,19
16,220;0,17;0,20
16,230;0,17;0,20
16,240;0,17;0,21
16,250;0,17;0,16
16,260;0,18;0,11
16,270;0,17;0,12
16,280;0,18;0,18
16,290;0,18;0,24
16,300;0,18;0,24
16,310;0,18;0,24
16,320;0,19;0,25
16,330;0,19;0,25
16,340;0,19;0,20
16,350;0,19;0,16
16,360;0,19;0,16
16,370;0,20;0,20
16,380;0,20;0,25
16,390;0,20;0,24
16,400;0,20;0,24
16,410;0,21;0,23
16,420;0,21;0,23
16,430;0,21;0,23
16,440;0,21;0,23
16,450;0,21;0,23
16,460;0,22;0,22
16,470;0,22;0,21
16,480;0,22;0,20
16,490;0,22;0,20
16,500;0,23;0,19
16,510;0,23;0,18
16,520;0,23;0,17
16,530;0,23;0,16
16,540;0,23;0,16
16,550;0,23;0,14
16,560;0,24;0,13
16,570;0,24;0,12
16,580;0,24;0,11
16,590;0,24;0,10
16,600;0,24;0,09
16,610;0,24;0,08
16,620;0,24;0,07
16,630;0,24;0,05
16,640;0,24;0,04
16,650;0,24;0,03
16,660;0,24;0,02
16,670;0,24;0,00
16,680;0,24;-0,01
16,690;0,24;-0,02
16,700;0,24;-0,03
16,710;0,24;-0,05
16,720;0,24;-0,06
16,730;0,24;-0,07
16,740;0,24;-0,08
16,750;0,24;-0,09
16,760;0,24;-0,11
16,770;0,24;-0,12
16,780;0,24;-0,12
16,790;0,23;-0,13
16,800;0,23;-0,15
16,810;0,23;-0,16
16,820;0,23;-0,17
16,830;0,23;-0,17
16,840;0,23;-0,18
16,850;0,22;-0,19
16,860;0,22;-0,20
16,870;0,22;-0,21
16,880;0,22;-0,21
16,890;0,22;-0,22
16,900;0,21;-0,22
16,910;0,21;-0,23
16,920;0,21;-0,23
16,930;0,21;-0,24
16,940;0,20;-0,24
16,950;0,20;-0,24
16,960;0,20;-0,25
16,970;0,20;-0,25
16,980;0,20;-0,25
16,990;0,19;-0,25
17,000;0,19;-0,25
17,010;0,19;-0,25
17,020;0,19;-0,20
17,030;0,18;-0,15
17,040;0,18;-0,14
17,050;0,18;-0,18
17,060;0,18;-0,22
17,070;0,18;-0,22
17,080;0,17;-0,22
17,090;0,17;-0,22
17,100;0,17;-0,16
17,110;0,17;-0,10
17,120;0,17;-0,08
17,130;0,17;-0,13
17,140;0,17;-0,18
17,150;0,16;-0,17
17,160;0,16;-0,16
17,170;0,16;-0,15
17,180;0,16;-0,14
17,190;0,16;-0,14
17,200;0,16;-0,13
17,210;0,15;-0,11
17,220;0,15;-0,10
17,230;0,15;-0,09
17,240;0,15;-0,08
17,250;0,15;-0,07
17,260;0,15;-0,05
17,270;0,15;-0,05
17,280;0,15;-0,04
17,290;0,15;-0,02
17,300;0,15;-0,01
17,310;0,15;0,00
17,320;0,15;0,02
17,330;0,15;0,03
17,340;0,15;0,04
17,350;0,15;0,05
17,360;0,15;0,06
17,370;0,15;0,08
17,380;0,15;0,09
17,390;0,15;0,10
17,400;0,15;0,11
17,410;0,16;0,12
17,420;0,16;0,13
17,430;0,16;0,14
17,440;0,16;0,15
17,450;0,16;0,15
17,460;0,16;0,16
17,470;0,16;0,17
17,480;0,17;0,18
17,490;0,17;0,19
17,500;0,17;0,14
17,510;0,17;0,10
17,520;0,17;0,11
17,530;0,17;0,17
17,540;0,18;0,22
17,550;0,18;0,22
17,560;0,18;0,22
17,570;0,18;0,23
17,580;0,18;0,19
17,590;0,19;0,15
17,600;0,19;0,15
17,610;0,19;0,19
17,620;0,19;0,24
17,630;0,19;0,24
17,640;0,20;0,24
17,650;0,20;0,24
17,660;0,20;0,24
17,670;0,20;0,24
17,680;0,21;0,24
17,690;0,21;0,23
17,700;0,21;0,23
17,710;0,21;0,22
17,720;0,21;0,22
17,730;0,22;0,21
17,740;0,22;0,20
17,750;0,22;0,20
17,760;0,22;0,19
17,770;0,22;0,18
17,780;0,23;0,17
17,790;0,23;0,16
17,800;0,23;0,16
17,810;0,23;0,14
17,820;0,23;0,13
17,830;0,23;0,12
17,840;0,24;0,12
17,850;0,24;0,11
17,860;0,24;0,10
17,870;0,24;0,08
17,880;0,24;0,07
17,890;0,24;0,06
17,900;0,24;0,05
17,910;0,24;0,04
17,920;0,24;0,03
17,930;0,24;0,01
17,940;0,24;0,00
17,950;0,24;-0,01
17,960;0,24;-0,02
17,970;0,24;-0,04
17,980;0,24;-0,05
17,990;0,24;-0,06
18,000;0,24;-0,07
18,010;0,24;-0,08
18,020;0,24;-0,09
18,030;0,24;-0,10
18,040;0,24;-0,11
18,050;0,23;-0,13
18,060;0,23;-0,14
18,070;0,23;-0,15
18,080;0,23;-0,15
18,090;0,23;-0,16
18,100;0,23;-0,17
18,110;0,22;-0,18
18,120;0,22;-0,19
18,130;0,22;-0,19
18,140;0,22;-0,20
18,150;0,22;-0,21
18,160;0,22;-0,21
18,170;0,21;-0,22
18,180;0,21;-0,22
18,190;0,21;-0,22
18,200;0,21;-0,22
18,210;0,20;-0,22
18,220;0,20;-0,23
18,230;0,20;-0,24
18,240;0,20;-0,21
18,250;0,19;-0,16
18,260;0,19;-0,14
18,270;0,19;-0,18
18,280;0,19;-0,23
18,290;0,19;-0,24
18,300;0,19;-0,24
18,310;0,18;-0,23
18,320;0,18;-0,23
18,330;0,18;-0,22
18,340;0,18;-0,16
18,350;0,17;-0,10
18,360;0,18;-0,10
18,370;0,17;-0,15
18,380;0,17;-0,19
18,390;0,17;-0,19
18,400;0,17;-0,18
18,410;0,17;-0,18
18,420;0,16;-0,17
18,430;0,16;-0,16
18,440;0,16;-0,15
18,450;0,16;-0,14
18,460;0,16;-0,13
18,470;0,16;-0,12
18,480;0,16;-0,11
18,490;0,15;-0,10
18,500;0,15;-0,09
18,510;0,15;-0,07
18,520;0,15;-0,07
18,530;0,15;-0,06
18,540;0,15;-0,04
18,550;0,15;-0,03
18,560;0,15;-0,02
18,570;0,15;-0,01
18,580;0,15;0,01
18,590;0,15;0,02
18,600;0,15;0,03
18,610;0,15;0,04
18,620;0,15;0,05
18,630;0,15;0,07
18,640;0,15;0,08
18,650;0,15;0,09
18,660;0,15;0,10
18,670;0,16;0,11
18,680;0,16;0,11
18,690;0,16;0,13
18,700;0,16;0,14
18,710;0,16;0,14
18,720;0,16;0,15
18,730;0,16;0,11
18,740;0,17;0,06
18,750;0,16;0,07
18,760;0,17;0,13
18,770;0,17;0,19
18,780;0,17;0,20
18,790;0,17;0,20
18,800;0,17;0,20
18,810;0,18;0,17
18,820;0,18;0,13
18,830;0,18;0,13
18,840;0,18;0,18
18,850;0,18;0,23
18,860;0,18;0,24
18,870;0,19;0,24
18,880;0,19;0,24
18,890;0,19;0,23
18,900;0,19;0,23
18,910;0,20;0,23
18,920;0,20;0,24
18,930;0,20;0,23
18,940;0,20;0,23
18,950;0,21;0,23
18,960;0,21;0,23
18,970;0,21;0,22
18,980;0,21;0,22
18,990;0,21;0,21
19,000;0,22;0,20
19,010;0,22;0,20
19,020;0,22;0,19
19,030;0,22;0,19
19,040;0,22;0,18
19,050;0,23;0,17
19,060;0,23;0,16
19,070;0,23;0,15
19,080;0,23;0,14
19,090;0,23;0,13
19,100;0,23;0,12
19,110;0,23;0,11
19,120;0,24;0,10
19,130;0,24;0,09
19,140;0,24;0,08
19,150;0,24;0,07
19,160;0,24;0,06
19,170;0,24;0,04
19,180;0,24;0,04
19,190;0,24;0,02
19,200;0,24;0,01
19,210;0,24;0,00
19,220;0,24;-0,01
19,230;0,24;-0,03
19,240;0,24;-0,04
19,250;0,24;-0,05
19,260;0,24;-0,06
19,270;0,24;-0,07
19,280;0,24;-0,09
19,290;0,24;-0,09
19,300;0,24;-0,10
19,310;0,23;-0,11
19,320;0,23;-0,12
19,330;0,23;-0,13
19,340;0,23;-0,14
19,350;0,23;-0,15
19,360;0,23;-0,16
19,370;0,23;-0,17
19,380;0,22;-0,17
19,390;0,22;-0,18
19,400;0,22;-0,19
19,410;0,22;-0,20
19,420;0,22;-0,20
19,430;0,21;-0,20
19,440;0,21;-0,19
19,450;0,21;-0,20
19,460;0,21;-0,21
19,470;0,21;-0,22
19,480;0,20;-0,23
19,490;0,20;-0,22
19,500;0,20;-0,18
19,510;0,20;-0,14
19,520;0,20;-0,14
19,530;0,20;-0,19
19,540;0,19;-0,23
19,550;0,19;-0,23
19,560;0,19;-0,23
19,570;0,19;-0,23
19,580;0,18;-0,22
19,590;0,18;-0,22
19,600;0,18;-0,22
19,610;0,18;-0,22
19,620;0,17;-0,16
19,630;0,17;-0,10
19,640;0,17;-0,08
19,650;0,17;-0,13
19,660;0,17;-0,18
19,670;0,17;-0,18
19,680;0,17;-0,17
19,690;0,17;-0,16
19,700;0,16;-0,16
19,710;0,16;-0,14
19,720;0,16;-0,14
19,730;0,16;-0,13
19,740;0,16;-0,12
19,750;0,16;-0,11
19,760;0,16;-0,10
19,770;0,15;-0,09
19,780;0,15;-0,08
19,790;0,15;-0,07
19,800;0,15;-0,07
19,810;0,15;-0,08
19,820;0,15;-0,08
19,830;0,15;-0,04
19,840;0,15;0,03
19,850;0,15;0,07
19,860;0,15;0,06
19,870;0,15;0,04
19,880;0,15;0,05
19,890;0,15;0,06
19,900;0,15;0,07
19,910;0,15;0,08
19,920;0,16;0,09
19,930;0,16;0,10
19,940;0,16;0,11
19,950;0,16;0,12
19,960;0,16;0,13
19,970;0,16;0,14
19,980;0,16;0,15
19,990;0,16;0,15
20,000;0,17;0,16
20,010;0,17;0,16
20,020;0,17;0,17
20,030;0,17;0,18
20,040;0,17;0,13
20,050;0,17;0,09
20,060;0,17;0,09
20,070;0,17;0,15
20,080;0,18;0,21
20,090;0,18;0,21
20,100;0,18;0,22
20,110;0,18;0,18
20,120;0,19;0,13
20,130;0,19;0,13
20,140;0,19;0,17
20,150;0,19;0,22
20,160;0,19;0,23
20,170;0,19;0,23
20,180;0,20;0,23
20,190;0,20;0,23
20,200;0,20;0,23
20,210;0,20;0,22
20,220;0,21;0,22
20,230;0,21;0,22
20,240;0,21;0,21
20,250;0,21;0,21
20,260;0,21;0,20
20,270;0,22;0,20
20,280;0,22;0,19
20,290;0,22;0,18
20,300;0,22;0,18
20,310;0,22;0,17
20,320;0,23;0,16
20,330;0,23;0,16
20,340;0,23;0,14
20,350;0,23;0,14
20,360;0,23;0,13
20,370;0,23;0,12
20,380;0,23;0,11
20,390;0,23;0,10
20,400;0,24;0,09
20,410;0,24;0,08
20,420;0,24;0,07
20,430;0,24;0,05
20,440;0,24;0,04
20,450;0,24;0,03
20,460;0,24;0,02
20,470;0,24;0,01
20,480;0,24;0,00
20,490;0,24;-0,02
20,500;0,24;-0,03
20,510;0,24;-0,03
20,520;0,24;-0,05
20,530;0,24;-0,06
20,540;0,24;-0,07
20,550;0,24;-0,08
20,560;0,24;-0,09
20,570;0,23;-0,10
20,580;0,23;-0,11
20,590;0,23;-0,12
20,600;0,23;-0,13
20,610;0,23;-0,14
20,620;0,23;-0,15
20,630;0,23;-0,16
20,640;0,22;-0,17
20,650;0,22;-0,17
20,660;0,22;-0,18
20,670;0,22;-0,19
20,680;0,22;-0,19
20,690;0,22;-0,20
20,700;0,21;-0,21
20,710;0,21;-0,21
20,720;0,21;-0,21
20,730;0,21;-0,22
20,740;0,20;-0,22
20,750;0,20;-0,23
20,760;0,20;-0,23
20,770;0,20;-0,23
20,780;0,20;-0,23
20,790;0,19;-0,21
20,800;0,19;-0,17
20,810;0,19;-0,13
20,820;0,19;-0,14
20,830;0,19;-0,18
20,840;0,19;-0,22
20,850;0,18;-0,22
20,860;0,18;-0,21
20,870;0,18;-0,21
20,880;0,18;-0,21
20,890;0,17;-0,15
20,900;0,17;-0,09
20,910;0,17;-0,08
20,920;0,17;-0,13
20,930;0,17;-0,18
20,940;0,17;-0,17
20,950;0,17;-0,16
20,960;0,17;-0,15
20,970;0,16;-0,14
20,980;0,16;-0,14
20,990;0,16;-0,13
21,000;0,16;-0,12
21,010;0,16;-0,11
21,020;0,16;-0,10
21,030;0,16;-0,09
21,040;0,16;-0,08
21,050;0,16;-0,07
21,060;0,15;-0,06
21,070;0,15;-0,05
21,080;0,15;-0,03
21,090;0,15;-0,03
21,100;0,15;-0,01
21,110;0,15;-5,11E-4
21,120;0,15;0,01
21,130;0,15;0,02
21,140;0,15;0,03
21,150;0,15;0,04
21,160;0,15;0,06
21,170;0,15;0,07
21,180;0,16;0,07
21,190;0,16;0,09
21,200;0,16;0,10
21,210;0,16;0,11
21,220;0,16;0,11
21,230;0,16;0,13
21,240;0,16;0,13
21,250;0,16;0,14
21,260;0,16;0,15
21,270;0,17;0,16
21,280;0,17;0,17
21,290;0,17;0,17
21,300;0,17;0,18
21,310;0,17;0,13
21,320;0,17;0,08
21,330;0,17;0,09
21,340;0,18;0,15
21,350;0,18;0,20
21,360;0,18;0,21
21,370;0,18;0,21
21,380;0,18;0,21
21,390;0,19;0,17
21,400;0,19;0,13
21,410;0,19;0,12
21,420;0,19;0,17
21,430;0,19;0,22
21,440;0,19;0,22
21,450;0,20;0,22
21,460;0,20;0,22
21,470;0,20;0,22
21,480;0,20;0,22
21,490;0,21;0,22
21,500;0,21;0,22
21,510;0,21;0,21
21,520;0,21;0,20
21,530;0,21;0,20
21,540;0,22;0,20
21,550;0,22;0,19
21,560;0,22;0,18
21,570;0,22;0,17
21,580;0,22;0,16
21,590;0,22;0,16
21,600;0,23;0,15
21,610;0,23;0,14
21,620;0,23;0,13
21,630;0,23;0,12
21,640;0,23;0,11
21,650;0,23;0,10
21,660;0,23;0,09
21,670;0,23;0,08
21,680;0,23;0,07
21,690;0,24;0,06
21,700;0,24;0,05
21,710;0,24;0,04
21,720;0,24;0,03
21,730;0,24;0,02
21,740;0,24;0,01
21,750;0,24;0,00
21,760;0,24;-0,02
21,770;0,24;-0,03
21,780;0,24;-0,04
21,790;0,24;-0,05
21,800;0,24;-0,06
21,810;0,24;-0,07
21,820;0,23;-0,08
21,830;0,23;-0,09
21,840;0,23;-0,10
21,850;0,23;-0,11
21,860;0,23;-0,12
21,870;0,23;-0,13
21,880;0,23;-0,14
21,890;0,23;-0,15
21,900;0,22;-0,15
21,910;0,22;-0,16
21,920;0,22;-0,17
21,930;0,22;-0,17
21,940;0,22;-0,18
21,950;0,22;-0,19
21,960;0,21;-0,19
21,970;0,21;-0,20
21,980;0,21;-0,20
21,990;0,21;-0,21
22,000;0,21;-0,21
22,010;0,20;-0,21
22,020;0,20;-0,21
22,030;0,20;-0,22
22,040;0,20;-0,22
22,050;0,20;-0,22
22,060;0,19;-0,22
22,070;0,19;-0,21
22,080;0,19;-0,21
22,090;0,19;-0,17
22,100;0,18;-0,13
22,110;0,19;-0,12
22,120;0,18;-0,16
22,130;0,18;-0,20
22,140;0,18;-0,20
22,150;0,18;-0,20
22,160;0,18;-0,15
22,170;0,17;-0,08
22,180;0,17;-0,07
22,190;0,17;-0,12
22,200;0,17;-0,16
22,210;0,17;-0,16
22,220;0,17;-0,15
22,230;0,17;-0,15
22,240;0,17;-0,14
22,250;0,16;-0,13
22,260;0,16;-0,13
22,270;0,16;-0,12
