"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
66,860;0,38;-0,02
66,870;0,38;-0,02
66,880;0,38;-0,03
66,890;0,38;-0,04
66,900;0,38;-0,04
66,910;0,38;-0,05
66,920;0,38;-0,06
66,930;0,38;-0,07
66,940;0,38;-0,07
66,950;0,38;-0,07
66,960;0,38;-0,07
66,970;0,38;-0,08
66,980;0,37;-0,08
66,990;0,37;-0,09
67,000;0,37;-0,09
67,010;0,37;-0,09
67,020;0,37;-0,09
67,030;0,37;-0,09
67,040;0,37;-0,09
67,050;0,37;-0,09
67,060;0,37;-0,09
67,070;0,37;-0,09
67,080;0,36;-0,09
67,090;0,36;-0,09
67,100;0,36;-0,09
67,110;0,36;-0,09
67,120;0,36;-0,08
67,130;0,36;-0,08
67,140;0,36;-0,07
67,150;0,36;-0,07
67,160;0,36;-0,06
67,170;0,36;-0,06
67,180;0,36;-0,05
67,190;0,36;-0,04
67,200;0,36;-0,03
67,210;0,36;-0,03
67,220;0,36;-0,02
67,230;0,36;-0,01
67,240;0,36;0,00
67,250;0,36;0,01
67,260;0,36;0,02
67,270;0,36;0,03
67,280;0,36;0,05
67,290;0,36;0,08
67,300;0,36;0,10
67,310;0,36;0,10
67,320;0,36;0,08
67,330;0,36;0,08
67,340;0,36;0,09
67,350;0,36;0,10
67,360;0,36;0,13
67,370;0,36;0,17
67,380;0,37;0,18
67,390;0,37;0,15
67,400;0,37;0,11
67,410;0,37;0,08
67,420;0,37;0,04
67,430;0,37;-6,21E-4
67,440;0,37;0,00
67,450;0,37;0,04
67,460;0,37;0,07
67,470;0,37;0,07
67,480;0,37;0,07
67,490;0,37;0,07
67,500;0,38;0,06
67,510;0,38;0,05
67,520;0,38;0,03
67,530;0,38;0,03
67,540;0,38;0,04
67,550;0,38;0,05
67,560;0,38;0,06
67,570;0,38;0,05
67,580;0,38;0,05
67,590;0,38;0,04
67,600;0,38;0,04
67,610;0,38;0,03
67,620;0,38;0,02
67,630;0,38;0,02
67,640;0,38;0,02
67,650;0,38;0,01
67,660;0,38;0,00
67,670;0,38;-0,01
67,680;0,38;-0,02
67,690;0,38;-0,02
67,700;0,38;-0,03
67,710;0,38;-0,04
67,720;0,38;-0,05
67,730;0,38;-0,06
67,740;0,38;-0,06
67,750;0,38;-0,07
67,760;0,38;-0,07
67,770;0,38;-0,08
67,780;0,38;-0,08
67,790;0,37;-0,09
67,800;0,37;-0,09
67,810;0,37;-0,09
67,820;0,37;-0,09
67,830;0,37;-0,09
67,840;0,37;-0,10
67,850;0,37;-0,10
67,860;0,37;-0,10
67,870;0,37;-0,09
67,880;0,37;-0,09
67,890;0,36;-0,09
67,900;0,36;-0,09
67,910;0,36;-0,09
67,920;0,36;-0,08
67,930;0,36;-0,07
67,940;0,36;-0,07
67,950;0,36;-0,07
67,960;0,36;-0,07
67,970;0,36;-0,06
67,980;0,36;-0,05
67,990;0,36;-0,04
68,000;0,36;-0,04
68,010;0,36;-0,03
68,020;0,36;-0,02
68,030;0,36;-0,02
68,040;0,36;-0,01
68,050;0,36;-5,94E-4
68,060;0,36;0,01
68,070;0,36;0,01
68,080;0,36;0,02
68,090;0,36;0,02
68,100;0,36;0,03
68,110;0,36;0,04
68,120;0,36;0,05
68,130;0,36;0,05
68,140;0,36;0,06
68,150;0,36;0,06
68,160;0,36;0,07
68,170;0,36;0,07
68,180;0,36;0,07
68,190;0,36;0,07
68,200;0,36;0,08
68,210;0,36;0,08
68,220;0,36;0,09
68,230;0,37;0,09
68,240;0,37;0,09
68,250;0,37;0,09
68,260;0,37;0,09
68,270;0,37;0,09
68,280;0,37;0,09
68,290;0,37;0,09
68,300;0,37;0,09
68,310;0,37;0,09
68,320;0,37;0,09
68,330;0,37;0,09
68,340;0,38;0,11
68,350;0,38;0,13
68,360;0,38;0,12
68,370;0,38;0,09
68,380;0,38;0,07
68,390;0,38;0,07
68,400;0,38;0,12
68,410;0,38;0,17
68,420;0,39;0,16
68,430;0,39;0,10
68,440;0,39;0,03
68,450;0,39;0,01
68,460;0,39;0,00
68,470;0,39;-0,01
68,480;0,39;-0,02
68,490;0,39;-0,02
68,500;0,39;-0,03
68,510;0,39;-0,03
68,520;0,39;-0,04
68,530;0,39;-0,04
68,540;0,38;-0,05
68,550;0,38;-0,12
68,560;0,38;-0,19
68,570;0,38;-0,20
68,580;0,38;-0,16
68,590;0,38;-0,11
68,600;0,38;-0,11
68,610;0,38;-0,12
68,620;0,37;-0,14
68,630;0,37;-0,14
68,640;0,37;-0,12
68,650;0,37;-0,11
68,660;0,37;-0,10
68,670;0,37;-0,09
68,680;0,37;-0,09
68,690;0,37;-0,09
68,700;0,37;-0,09
68,710;0,36;-0,08
68,720;0,36;-0,08
68,730;0,36;-0,08
68,740;0,36;-0,08
68,750;0,36;-0,07
68,760;0,36;-0,06
68,770;0,36;-0,06
68,780;0,36;-0,06
68,790;0,36;-0,05
68,800;0,36;-0,05
68,810;0,36;-0,04
68,820;0,36;-0,03
68,830;0,36;-0,03
68,840;0,36;-0,02
68,850;0,36;-0,01
68,860;0,36;-0,01
68,870;0,36;0,00
68,880;0,36;0,00
68,890;0,36;0,01
68,900;0,36;0,02
68,910;0,36;0,02
68,920;0,36;0,03
68,930;0,36;0,04
68,940;0,36;0,05
68,950;0,36;0,05
68,960;0,36;0,06
68,970;0,36;0,06
68,980;0,36;0,07
68,990;0,36;0,07
69,000;0,36;0,08
69,010;0,36;0,08
69,020;0,36;0,09
69,030;0,36;0,09
69,040;0,37;0,09
69,050;0,37;0,09
69,060;0,37;0,09
69,070;0,37;0,09
69,080;0,37;0,09
69,090;0,37;0,09
69,100;0,37;0,09
69,110;0,37;0,09
69,120;0,37;0,09
69,130;0,37;0,09
69,140;0,37;0,08
69,150;0,38;0,08
69,160;0,38;0,07
69,170;0,38;0,07
69,180;0,38;0,07
69,190;0,38;0,06
69,200;0,38;0,06
69,210;0,38;0,05
69,220;0,38;0,04
69,230;0,38;0,04
69,240;0,38;0,03
69,250;0,38;0,02
69,260;0,38;0,02
69,270;0,38;0,01
69,280;0,38;0,00
69,290;0,38;-0,01
69,300;0,38;-0,02
69,310;0,38;-0,02
69,320;0,38;-0,03
69,330;0,38;-0,04
69,340;0,38;-0,05
69,350;0,38;-0,06
69,360;0,38;-0,06
69,370;0,38;-0,06
69,380;0,38;-0,07
69,390;0,38;-0,07
69,400;0,38;-0,08
69,410;0,37;-0,08
69,420;0,37;-0,08
69,430;0,37;-0,08
69,440;0,37;-0,07
69,450;0,37;-0,05
69,460;0,37;-0,04
69,470;0,37;-0,05
69,480;0,37;-0,07
69,490;0,37;-0,08
69,500;0,37;-0,08
69,510;0,37;-0,08
69,520;0,37;-0,07
69,530;0,37;-0,06
69,540;0,37;-0,06
69,550;0,37;-0,06
69,560;0,36;-0,06
69,570;0,36;-0,05
69,580;0,36;-0,05
69,590;0,36;-0,07
69,600;0,36;-0,07
69,610;0,36;-0,07
69,620;0,36;-0,06
69,630;0,36;-0,06
69,640;0,36;-0,06
69,650;0,36;-0,05
69,660;0,36;-0,04
69,670;0,36;-0,05
69,680;0,36;-0,06
69,690;0,36;-0,06
69,700;0,36;-0,03
69,710;0,36;0,01
69,720;0,36;0,02
69,730;0,36;0,03
69,740;0,36;0,04
69,750;0,36;0,05
69,760;0,36;0,05
69,770;0,36;0,06
69,780;0,36;0,06
69,790;0,36;0,07
69,800;0,36;0,08
69,810;0,36;0,08
69,820;0,36;0,09
69,830;0,36;0,09
69,840;0,36;0,09
69,850;0,36;0,09
69,860;0,37;0,09
69,870;0,37;0,09
69,880;0,37;0,09
69,890;0,37;0,09
69,900;0,37;0,09
69,910;0,37;0,09
69,920;0,37;0,09
69,930;0,37;0,09
69,940;0,37;0,09
69,950;0,37;0,08
69,960;0,37;0,08
69,970;0,38;0,07
69,980;0,38;0,07
69,990;0,38;0,06
70,000;0,38;0,06
70,010;0,38;0,05
70,020;0,38;0,04
70,030;0,38;0,04
70,040;0,38;0,03
70,050;0,38;0,03
70,060;0,38;0,02
70,070;0,38;0,01
70,080;0,38;0,01
70,090;0,38;9,50E-4
70,100;0,38;-0,01
70,110;0,38;-0,01
70,120;0,38;-0,02
70,130;0,38;-0,03
70,140;0,38;-0,03
70,150;0,38;-0,04
70,160;0,38;-0,04
70,170;0,38;-0,05
70,180;0,38;-0,06
70,190;0,38;-0,06
70,200;0,38;-0,06
70,210;0,38;-0,07
70,220;0,38;-0,07
70,230;0,37;-0,08
70,240;0,37;-0,08
70,250;0,37;-0,08
70,260;0,37;-0,09
70,270;0,37;-0,09
70,280;0,37;-0,09
70,290;0,37;-0,09
70,300;0,37;-0,09
70,310;0,37;-0,09
70,320;0,37;-0,09
70,330;0,37;-0,09
70,340;0,36;-0,09
70,350;0,36;-0,08
70,360;0,36;-0,08
70,370;0,36;-0,08
70,380;0,36;-0,07
70,390;0,36;-0,07
70,400;0,36;-0,07
70,410;0,36;-0,06
70,420;0,36;-0,06
70,430;0,36;-0,05
70,440;0,36;-0,04
70,450;0,36;-0,04
70,460;0,36;-0,03
70,470;0,36;-0,03
70,480;0,36;-0,02
70,490;0,36;-0,01
70,500;0,36;-8,91E-4
70,510;0,36;0,01
70,520;0,36;0,02
70,530;0,36;0,02
70,540;0,36;0,03
70,550;0,36;0,05
70,560;0,36;0,08
70,570;0,36;0,10
70,580;0,36;0,11
70,590;0,36;0,10
70,600;0,36;0,09
70,610;0,36;0,09
70,620;0,36;0,09
70,630;0,36;0,10
70,640;0,37;0,14
70,650;0,37;0,19
70,660;0,37;0,19
70,670;0,37;0,15
70,680;0,37;0,09
70,690;0,37;0,09
70,700;0,37;0,09
70,710;0,38;0,09
70,720;0,38;0,05
70,730;0,38;-0,01
70,740;0,38;-0,03
70,750;0,38;0,00
70,760;0,38;0,04
70,770;0,38;0,05
70,780;0,38;0,06
70,790;0,38;0,05
70,800;0,38;0,02
70,810;0,38;0,01
70,820;0,38;0,01
70,830;0,38;0,03
70,840;0,38;0,04
70,850;0,38;0,03
70,860;0,38;0,03
70,870;0,38;0,03
70,880;0,38;0,02
70,890;0,38;0,01
70,900;0,38;0,00
70,910;0,38;3,17E-4
70,920;0,38;0,00
70,930;0,38;-0,01
70,940;0,38;-0,02
70,950;0,38;-0,03
70,960;0,38;-0,03
70,970;0,38;-0,04
70,980;0,38;-0,05
70,990;0,38;-0,05
71,000;0,38;-0,06
71,010;0,38;-0,07
71,020;0,38;-0,07
71,030;0,38;-0,07
71,040;0,37;-0,08
71,050;0,37;-0,08
71,060;0,37;-0,09
71,070;0,37;-0,09
71,080;0,37;-0,09
71,090;0,37;-0,09
71,100;0,37;-0,09
71,110;0,37;-0,09
71,120;0,37;-0,09
71,130;0,37;-0,09
71,140;0,37;-0,09
71,150;0,36;-0,09
71,160;0,36;-0,09
71,170;0,36;-0,08
71,180;0,36;-0,08
71,190;0,36;-0,08
71,200;0,36;-0,07
71,210;0,36;-0,06
71,220;0,36;-0,06
71,230;0,36;-0,06
71,240;0,36;-0,05
71,250;0,36;-0,04
71,260;0,36;-0,04
71,270;0,36;-0,03
71,280;0,36;-0,02
71,290;0,36;-0,01
71,300;0,36;-0,01
71,310;0,36;-8,92E-4
71,320;0,36;0,01
71,330;0,36;0,02
71,340;0,36;0,02
71,350;0,36;0,03
71,360;0,36;0,03
71,370;0,36;0,04
71,380;0,36;0,05
71,390;0,36;0,05
71,400;0,36;0,06
71,410;0,36;0,06
71,420;0,36;0,07
71,430;0,36;0,07
71,440;0,36;0,07
71,450;0,36;0,08
71,460;0,36;0,08
71,470;0,36;0,08
71,480;0,37;0,09
71,490;0,37;0,09
71,500;0,37;0,08
71,510;0,37;0,08
71,520;0,37;0,08
71,530;0,37;0,08
71,540;0,37;0,09
71,550;0,37;0,08
71,560;0,37;0,08
71,570;0,37;0,08
71,580;0,37;0,07
71,590;0,37;0,07
71,600;0,38;0,07
71,610;0,38;0,08
71,620;0,38;0,10
71,630;0,38;0,11
71,640;0,38;0,10
71,650;0,38;0,08
71,660;0,38;0,06
71,670;0,38;0,06
71,680;0,38;0,06
71,690;0,38;0,11
71,700;0,38;0,13
71,710;0,39;0,12
71,720;0,39;0,06
71,730;0,39;0,01
71,740;0,39;-0,02
71,750;0,39;-0,03
71,760;0,39;-0,06
71,770;0,39;-0,07
71,780;0,38;-0,05
71,790;0,38;-0,02
71,800;0,38;-0,01
71,810;0,38;-0,04
71,820;0,38;-0,06
71,830;0,38;-0,13
71,840;0,38;-0,19
71,850;0,38;-0,21
71,860;0,38;-0,16
71,870;0,38;-0,11
71,880;0,37;-0,11
71,890;0,37;-0,13
71,900;0,37;-0,14
71,910;0,37;-0,14
71,920;0,37;-0,12
71,930;0,37;-0,10
71,940;0,37;-0,10
71,950;0,37;-0,09
71,960;0,36;-0,08
71,970;0,36;-0,08
71,980;0,36;-0,08
71,990;0,36;-0,08
72,000;0,36;-0,07
72,010;0,36;-0,06
72,020;0,36;-0,06
72,030;0,36;-0,05
72,040;0,36;-0,05
72,050;0,36;-0,05
72,060;0,36;-0,04
72,070;0,36;-0,04
72,080;0,36;-0,03
72,090;0,36;-0,02
72,100;0,36;-0,01
72,110;0,36;-0,01
72,120;0,36;-0,01
72,130;0,36;-8,93E-4
72,140;0,36;0,01
72,150;0,36;0,02
72,160;0,36;0,02
72,170;0,36;0,03
72,180;0,36;0,03
72,190;0,36;0,04
72,200;0,36;0,04
72,210;0,36;0,05
72,220;0,36;0,06
72,230;0,36;0,06
72,240;0,36;0,06
72,250;0,36;0,07
72,260;0,36;0,07
72,270;0,36;0,08
72,280;0,36;0,08
72,290;0,36;
