"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
10,970;0,13;-6,53E-4
10,980;0,13;0,02
10,990;0,13;0,03
11,000;0,13;0,05
11,010;0,13;0,06
11,020;0,13;0,07
11,030;0,13;0,08
11,040;0,13;0,11
11,050;0,14;0,18
11,060;0,14;0,24
11,070;0,14;0,30
11,080;0,14;0,31
11,090;0,15;0,28
11,100;0,15;0,24
11,110;0,15;0,21
11,120;0,15;0,21
11,130;0,16;0,22
11,140;0,16;0,23
11,150;0,16;0,23
11,160;0,16;0,19
11,170;0,16;0,14
11,180;0,16;0,15
11,190;0,17;0,22
11,200;0,17;0,28
11,210;0,17;0,29
11,220;0,18;0,30
11,230;0,18;0,30
11,240;0,18;0,30
11,250;0,18;0,30
11,260;0,19;0,30
11,270;0,19;0,30
11,280;0,19;0,30
11,290;0,20;0,30
11,300;0,20;0,26
11,310;0,20;0,22
11,320;0,20;0,22
11,330;0,21;0,27
11,340;0,21;0,32
11,350;0,21;0,32
11,360;0,22;0,29
11,370;0,22;0,25
11,380;0,22;0,22
11,390;0,22;0,22
11,400;0,22;0,24
11,410;0,23;0,25
11,420;0,23;0,24
11,430;0,23;0,23
11,440;0,23;0,22
11,450;0,24;0,21
11,460;0,24;0,20
11,470;0,24;0,19
11,480;0,24;0,18
11,490;0,24;0,17
11,500;0,25;0,16
11,510;0,25;0,14
11,520;0,25;0,13
11,530;0,25;0,11
11,540;0,25;0,10
11,550;0,25;0,08
11,560;0,25;0,07
11,570;0,25;0,05
11,580;0,25;0,04
11,590;0,25;0,02
11,600;0,25;0,01
11,610;0,25;0,00
11,620;0,25;-0,02
11,630;0,25;-0,04
11,640;0,25;-0,05
11,650;0,25;-0,07
11,660;0,25;-0,08
11,670;0,25;-0,10
11,680;0,25;-0,11
11,690;0,25;-0,13
11,700;0,25;-0,14
11,710;0,25;-0,15
11,720;0,24;-0,17
11,730;0,24;-0,18
11,740;0,24;-0,19
11,750;0,24;-0,20
11,760;0,24;-0,21
11,770;0,23;-0,22
11,780;0,23;-0,23
11,790;0,23;-0,24
11,800;0,23;-0,25
11,810;0,23;-0,26
11,820;0,22;-0,26
11,830;0,22;-0,27
11,840;0,22;-0,28
11,850;0,21;-0,28
11,860;0,21;-0,29
11,870;0,21;-0,29
11,880;0,21;-0,30
11,890;0,20;-0,30
11,900;0,20;-0,30
11,910;0,20;-0,30
11,920;0,19;-0,30
11,930;0,19;-0,30
11,940;0,19;-0,30
11,950;0,18;-0,30
11,960;0,18;-0,29
11,970;0,18;-0,29
11,980;0,18;-0,29
11,990;0,17;-0,28
12,000;0,17;-0,27
12,010;0,17;-0,26
12,020;0,16;-0,21
12,030;0,16;-0,16
12,040;0,16;-0,15
12,050;0,16;-0,19
12,060;0,16;-0,23
12,070;0,16;-0,22
12,080;0,15;-0,21
12,090;0,15;-0,20
12,100;0,15;-0,20
12,110;0,15;-0,18
12,120;0,15;-0,17
12,130;0,14;-0,10
12,140;0,14;-0,03
12,150;0,14;-0,01
12,160;0,14;-0,05
12,170;0,14;-0,09
12,180;0,14;-0,08
12,190;0,14;-0,08
12,200;0,14;-0,06
12,210;0,14;-0,04
12,220;0,14;-0,03
12,230;0,14;-0,01
12,240;0,14;-5,80E-4
12,250;0,14;0,01
12,260;0,14;0,03
12,270;0,14;0,05
12,280;0,14;0,06
12,290;0,14;0,07
12,300;0,14;0,09
12,310;0,14;0,10
12,320;0,14;0,12
12,330;0,14;0,13
12,340;0,15;0,14
12,350;0,15;0,15
12,360;0,15;0,17
12,370;0,15;0,18
12,380;0,15;0,19
12,390;0,15;0,20
12,400;0,16;0,21
12,410;0,16;0,22
12,420;0,16;0,23
12,430;0,16;0,24
12,440;0,17;0,25
12,450;0,17;0,26
12,460;0,17;0,26
12,470;0,17;0,27
12,480;0,18;0,27
12,490;0,18;0,22
12,500;0,18;0,17
12,510;0,18;0,17
12,520;0,18;0,19
12,530;0,19;0,20
12,540;0,19;0,19
12,550;0,19;0,23
12,560;0,19;0,28
12,570;0,20;0,30
12,580;0,20;0,30
12,590;0,20;0,29
12,600;0,21;0,29
12,610;0,21;0,29
12,620;0,21;0,28
12,630;0,21;0,28
12,640;0,22;0,27
12,650;0,22;0,26
12,660;0,22;0,26
12,670;0,22;0,25
12,680;0,23;0,24
12,690;0,23;0,23
12,700;0,23;0,22
12,710;0,23;0,21
12,720;0,24;0,20
12,730;0,24;0,19
12,740;0,24;0,18
12,750;0,24;0,17
12,760;0,24;0,16
12,770;0,24;0,14
12,780;0,25;0,13
12,790;0,25;0,12
12,800;0,25;0,11
12,810;0,25;0,09
12,820;0,25;0,08
12,830;0,25;0,06
12,840;0,25;0,05
12,850;0,25;0,04
12,860;0,25;0,02
12,870;0,25;0,00
12,880;0,25;-0,01
12,890;0,25;-0,02
12,900;0,25;-0,03
12,910;0,25;-0,05
12,920;0,25;-0,07
12,930;0,25;-0,08
12,940;0,25;-0,09
12,950;0,25;-0,10
12,960;0,25;-0,12
12,970;0,25;-0,13
12,980;0,24;-0,15
12,990;0,24;-0,16
13,000;0,24;-0,17
13,010;0,24;-0,18
13,020;0,24;-0,19
13,030;0,24;-0,20
13,040;0,23;-0,21
13,050;0,23;-0,22
13,060;0,23;-0,23
13,070;0,23;-0,24
13,080;0,22;-0,25
13,090;0,22;-0,25
13,100;0,22;-0,26
13,110;0,22;-0,27
13,120;0,21;-0,27
13,130;0,21;-0,28
13,140;0,21;-0,28
13,150;0,21;-0,28
13,160;0,20;-0,29
13,170;0,20;-0,29
13,180;0,20;-0,29
13,190;0,19;-0,28
13,200;0,19;-0,28
13,210;0,19;-0,24
13,220;0,19;-0,19
13,230;0,19;-0,18
13,240;0,18;-0,23
13,250;0,18;-0,28
13,260;0,18;-0,27
13,270;0,17;-0,27
13,280;0,17;-0,26
13,290;0,17;-0,26
13,300;0,17;-0,25
13,310;0,16;-0,19
13,320;0,16;-0,13
13,330;0,16;-0,11
13,340;0,16;-0,16
13,350;0,16;-0,20
13,360;0,16;-0,20
13,370;0,15;-0,18
13,380;0,15;-0,17
13,390;0,15;-0,16
13,400;0,15;-0,15
13,410;0,15;-0,14
13,420;0,15;-0,13
13,430;0,15;-0,11
13,440;0,14;-0,10
13,450;0,14;-0,08
13,460;0,14;-0,07
13,470;0,14;-0,06
13,480;0,14;-0,04
13,490;0,14;-0,03
13,500;0,14;-0,01
13,510;0,14;0,00
13,520;0,14;0,02
13,530;0,14;0,03
13,540;0,14;0,04
13,550;0,14;0,05
13,560;0,14;0,07
13,570;0,14;0,08
13,580;0,14;0,10
13,590;0,15;0,06
13,600;0,15;0,02
13,610;0,14;0,03
13,620;0,15;0,09
13,630;0,15;0,16
13,640;0,15;0,18
13,650;0,15;0,19
13,660;0,15;0,19
13,670;0,16;0,20
13,680;0,16;0,21
13,690;0,16;0,22
13,700;0,16;0,19
13,710;0,16;0,15
13,720;0,16;0,15
13,730;0,17;0,20
13,740;0,17;0,26
13,750;0,17;0,27
13,760;0,17;0,27
13,770;0,18;0,28
13,780;0,18;0,28
13,790;0,18;0,28
13,800;0,19;0,28
13,810;0,19;0,28
13,820;0,19;0,28
13,830;0,19;0,29
13,840;0,20;0,28
13,850;0,20;0,28
13,860;0,20;0,27
13,870;0,20;0,27
13,880;0,21;0,27
13,890;0,21;0,27
13,900;0,21;0,27
13,910;0,22;0,26
13,920;0,22;0,26
13,930;0,22;0,25
13,940;0,22;0,24
13,950;0,23;0,24
13,960;0,23;0,23
13,970;0,23;0,22
13,980;0,23;0,21
13,990;0,23;0,20
14,000;0,24;0,19
14,010;0,24;0,18
14,020;0,24;0,16
14,030;0,24;0,15
14,040;0,24;0,14
14,050;0,24;0,13
14,060;0,25;0,12
14,070;0,25;0,10
14,080;0,25;0,09
14,090;0,25;0,08
14,100;0,25;0,06
14,110;0,25;0,04
14,120;0,25;0,03
14,130;0,25;0,02
14,140;0,25;0,00
14,150;0,25;-0,01
14,160;0,25;-0,02
14,170;0,25;-0,04
14,180;0,25;-0,05
14,190;0,25;-0,07
14,200;0,25;-0,08
14,210;0,25;-0,09
14,220;0,25;-0,11
14,230;0,24;-0,12
14,240;0,24;-0,13
14,250;0,24;-0,14
14,260;0,24;-0,15
14,270;0,24;-0,17
14,280;0,24;-0,18
14,290;0,24;-0,19
14,300;0,23;-0,20
14,310;0,23;-0,21
14,320;0,23;-0,21
14,330;0,23;-0,20
14,340;0,22;-0,18
14,350;0,22;-0,18
14,360;0,22;-0,20
14,370;0,22;-0,24
14,380;0,22;-0,27
14,390;0,21;-0,29
14,400;0,21;-0,30
14,410;0,21;-0,26
14,420;0,20;-0,21
14,430;0,20;-0,19
14,440;0,20;-0,22
14,450;0,20;-0,26
14,460;0,20;-0,27
14,470;0,19;-0,27
14,480;0,19;-0,27
14,490;0,19;-0,27
14,500;0,19;-0,28
14,510;0,18;-0,28
14,520;0,18;-0,28
14,530;0,18;-0,27
14,540;0,17;-0,27
14,550;0,17;-0,26
14,560;0,17;-0,25
14,570;0,17;-0,24
14,580;0,16;-0,18
14,590;0,16;-0,12
14,600;0,16;-0,10
14,610;0,16;-0,14
14,620;0,16;-0,19
14,630;0,16;-0,18
14,640;0,16;-0,17
14,650;0,15;-0,16
14,660;0,15;-0,15
14,670;0,15;-0,14
14,680;0,15;-0,13
14,690;0,15;-0,12
14,700;0,15;-0,11
14,710;0,15;-0,10
14,720;0,15;-0,08
14,730;0,14;-0,07
14,740;0,14;-0,05
14,750;0,14;-0,04
14,760;0,14;-0,02
14,770;0,14;-0,01
14,780;0,14;-4,78E-4
14,790;0,14;0,01
14,800;0,14;0,03
14,810;0,14;0,04
14,820;0,14;0,06
14,830;0,14;0,07
14,840;0,15;0,09
14,850;0,15;0,10
14,860;0,15;0,11
14,870;0,15;0,12
14,880;0,15;0,13
14,890;0,15;0,14
14,900;0,15;0,10
14,910;0,15;0,05
14,920;0,15;0,07
14,930;0,15;0,13
14,940;0,16;0,20
14,950;0,16;0,21
14,960;0,16;0,22
14,970;0,16;0,22
14,980;0,17;0,23
14,990;0,17;0,19
15,000;0,17;0,15
15,010;0,17;0,14
15,020;0,17;0,19
15,030;0,17;0,25
15,040;0,18;0,26
15,050;0,18;0,27
15,060;0,18;0,27
15,070;0,19;0,27
15,080;0,19;0,27
15,090;0,19;0,28
15,100;0,19;0,28
15,110;0,20;0,28
15,120;0,20;0,27
15,130;0,20;0,27
15,140;0,20;0,27
15,150;0,21;0,27
15,160;0,21;0,26
15,170;0,21;0,26
15,180;0,21;0,25
15,190;0,22;0,24
15,200;0,22;0,24
15,210;0,22;0,23
15,220;0,22;0,22
15,230;0,23;0,22
15,240;0,23;0,21
15,250;0,23;0,20
15,260;0,23;0,19
15,270;0,23;0,18
15,280;0,24;0,17
15,290;0,24;0,16
15,300;0,24;0,14
15,310;0,24;0,13
15,320;0,24;0,12
15,330;0,24;0,11
15,340;0,24;0,10
15,350;0,24;0,08
15,360;0,25;0,07
15,370;0,25;0,06
15,380;0,25;0,04
15,390;0,25;0,03
15,400;0,25;0,02
15,410;0,25;0,01
15,420;0,25;-0,01
15,430;0,25;-0,02
15,440;0,25;-0,04
15,450;0,25;-0,05
15,460;0,25;-0,06
15,470;0,25;-0,07
15,480;0,24;-0,09
15,490;0,24;-0,10
15,500;0,24;-0,11
15,510;0,24;-0,13
15,520;0,24;-0,14
15,530;0,24;-0,15
15,540;0,24;-0,15
15,550;0,24;-0,17
15,560;0,23;-0,18
15,570;0,23;-0,19
15,580;0,23;-0,20
15,590;0,23;-0,21
15,600;0,23;-0,21
15,610;0,22;-0,22
15,620;0,22;-0,23
15,630;0,22;-0,24
15,640;0,22;-0,25
15,650;0,21;-0,26
15,660;0,21;-0,26
15,670;0,21;-0,26
15,680;0,21;-0,26
15,690;0,20;-0,26
15,700;0,20;-0,26
15,710;0,20;-0,25
15,720;0,20;-0,21
15,730;0,19;-0,17
15,740;0,19;-0,18
15,750;0,19;-0,22
15,760;0,19;-0,26
15,770;0,19;-0,26
15,780;0,18;-0,26
15,790;0,18;-0,26
15,800;0,18;-0,26
15,810;0,18;-0,25
15,820;0,17;-0,24
15,830;0,17;-0,18
15,840;0,17;-0,12
15,850;0,17;-0,12
15,860;0,17;-0,16
15,870;0,16;-0,20
15,880;0,16;-0,19
15,890;0,16;-0,19
15,900;0,16;-0,18
15,910;0,16;-0,17
15,920;0,16;-0,16
15,930;0,15;-0,15
15,940;0,15;-0,14
15,950;0,15;-0,13
15,960;0,15;-0,12
15,970;0,15;-0,11
15,980;0,15;-0,10
15,990;0,15;-0,08
16,000;0,15;-0,06
16,010;0,15;-0,05
16,020;0,15;-0,03
16,030;0,14;-0,02
16,040;0,14;0,00
16,050;0,14;0,01
16,060;0,15;0,03
16,070;0,15;0,04
16,080;0,15;0,05
16,090;0,15;0,06
16,100;0,15;0,07
16,110;0,15;0,09
16,120;0,15;0,10
16,130;0,15;0,11
16,140;0,15;0,12
16,150;0,15;0,13
16,160;0,15;0,14
16,170;0,16;0,15
16,180;0,16;0,16
16,190;0,16;0,17
16,200;0,16;0,12
16,210;0,16;0,08
16,220;0,16;0,09
16,230;0,16;0,15
16,240;0,16;0,21
16,250;0,17;0,22
16,260;0,17;0,23
16,270;0,17;0,23
16,280;0,17;0,19
16,290;0,18;0,15
16,300;0,18;0,16
16,310;0,18;0,21
16,320;0,18;0,26
16,330;0,18;0,26
16,340;0,19;0,26
16,350;0,19;0,27
16,360;0,19;0,27
16,370;0,19;0,27
16,380;0,20;0,27
16,390;0,20;0,27
16,400;0,20;0,26
16,410;0,21;0,24
16,420;0,21;0,23
16,430;0,21;0,23
16,440;0,21;0,23
16,450;0,21;0,24
16,460;0,22;0,24
16,470;0,22;0,23
16,480;0,22;0,22
16,490;0,22;0,21
16,500;0,23;0,20
16,510;0,23;0,20
16,520;0,23;0,19
16,530;0,23;0,18
16,540;0,23;0,17
16,550;0,23;0,16
16,560;0,24;0,15
16,570;0,24;0,14
16,580;0,24;0,13
16,590;0,24;0,11
16,600;0,24;0,10
16,610;0,24;0,09
16,620;0,24;0,08
16,630;0,24;0,07
16,640;0,24;0,05
16,650;0,24;0,04
16,660;0,24;0,02
16,670;0,25;0,01
16,680;0,25;8,17E-4
16,690;0,25;-0,01
16,700;0,24;-0,02
16,710;0,24;-0,04
16,720;0,24;-0,05
16,730;0,24;-0,06
16,740;0,24;-0,08
16,750;0,24;-0,09
16,760;0,24;-0,10
16,770;0,24;-0,11
16,780;0,24;-0,12
16,790;0,24;-0,13
16,800;0,24;-0,15
16,810;0,23;-0,16
16,820;0,23;-0,17
16,830;0,23;-0,17
16,840;0,23;-0,18
16,850;0,23;-0,19
16,860;0,23;-0,20
16,870;0,22;-0,21
16,880;0,22;-0,22
16,890;0,22;-0,23
16,900;0,22;-0,23
16,910;0,21;-0,23
16,920;0,21;-0,24
16,930;0,21;-0,25
16,940;0,21;-0,24
16,950;0,20;-0,24
16,960;0,20;-0,25
16,970;0,20;-0,22
16,980;0,20;-0,18
16,990;0,20;-0,16
17,000;0,20;-0,20
17,010;0,19;-0,24
17,020;0,19;-0,25
17,030;0,19;-0,26
17,040;0,18;-0,22
17,050;0,18;-0,16
17,060;0,18;-0,14
17,070;0,18;-0,17
17,080;0,18;-0,22
17,090;0,18;-0,23
17,100;0,17;-0,23
17,110;0,17;-0,22
17,120;0,17;-0,22
17,130;0,17;-0,21
17,140;0,16;-0,20
17,150;0,16;-0,20
17,160;0,16;-0,23
17,170;0,16;-0,25
17,180;0,16;-0,24
17,190;0,15;-0,19
17,200;0,15;-0,15
17,210;0,15;-0,13
17,220;0,15;-0,12
17,230;0,15;-0,10
17,240;0,15;-0,09
17,250;0,15;-0,08
17,260;0,15;-0,06
17,270;0,15;-0,04
17,280;0,14;0,00
17,290;0,14;0,04
17,300;0,15;0,06
17,310;0,15;0,04
17,320;0,15;0,02
17,330;0,15;0,03
17,340;0,15;0,04
17,350;0,15;0,05
17,360;0,15;0,06
17,370;0,15;0,07
17,380;0,15;0,09
17,390;0,15;0,10
17,400;0,15;0,11
17,410;0,15;0,12
17,420;0,15;0,13
17,430;0,16;0,14
17,440;0,16;0,15
17,450;0,16;0,16
17,460;0,16;0,17
17,470;0,16;0,12
17,480;0,16;0,08
17,490;0,16;0,09
17,500;0,16;0,15
17,510;0,17;0,21
17,520;0,17;0,22
17,530;0,17;0,23
17,540;0,17;0,24
17,550;0,18;0,24
17,560;0,18;0,24
17,570;0,18;0,24
17,580;0,18;0,25
17,590;0,19;0,25
17,600;0,19;0,25
17,610;0,19;0,20
17,620;0,19;0,16
17,630;0,19;0,16
17,640;0,19;0,21
17,650;0,20;0,26
17,660;0,20;0,26
17,670;0,20;0,26
17,680;0,21;0,26
17,690;0,21;0,25
17,700;0,21;0,23
17,710;0,21;0,21
17,720;0,21;0,21
17,730;0,22;0,21
17,740;0,22;0,22
17,750;0,22;0,21
17,760;0,22;0,20
17,770;0,22;0,19
17,780;0,23;0,19
17,790;0,23;0,18
17,800;0,23;0,17
17,810;0,23;0,16
17,820;0,23;0,15
17,830;0,24;0,14
17,840;0,24;0,13
17,850;0,24;0,12
17,860;0,24;0,11
17,870;0,24;0,10
17,880;0,24;0,08
17,890;0,24;0,07
17,900;0,24;0,06
17,910;0,24;0,05
17,920;0,24;0,04
17,930;0,24;0,02
17,940;0,24;0,01
17,950;0,24;8,11E-4
17,960;0,24;-0,01
17,970;0,24;-0,02
17,980;0,24;-0,04
17,990;0,24;-0,05
18,000;0,24;-0,07
18,010;0,24;-0,08
18,020;0,24;-0,09
18,030;0,24;-0,10
18,040;0,24;-0,11
18,050;0,24;-0,13
18,060;0,24;-0,14
18,070;0,23;-0,15
18,080;0,23;-0,15
18,090;0,23;-0,16
18,100;0,23;-0,17
18,110;0,23;-0,18
18,120;0,23;-0,19
18,130;0,22;-0,19
18,140;0,22;-0,20
18,150;0,22;-0,21
18,160;0,22;-0,22
18,170;0,22;-0,22
18,180;0,21;-0,23
18,190;0,21;-0,23
18,200;0,21;-0,24
18,210;0,21;-0,24
18,220;0,20;-0,25
18,230;0,20;-0,25
18,240;0,20;-0,25
18,250;0,20;-0,25
18,260;0,19;-0,25
18,270;0,19;-0,25
18,280;0,19;-0,25
18,290;0,19;-0,25
18,300;0,18;-0,25
18,310;0,18;-0,24
18,320;0,18;-0,19
18,330;0,18;-0,14
18,340;0,18;-0,13
18,350;0,18;-0,16
18,360;0,17;-0,20
18,370;0,17;-0,21
18,380;0,17;-0,22
18,390;0,17;-0,22
18,400;0,16;-0,15
18,410;0,16;-0,08
18,420;0,16;-0,07
18,430;0,16;-0,11
18,440;0,16;-0,16
18,450;0,16;-0,15
18,460;0,16;-0,15
18,470;0,16;-0,14
18,480;0,15;-0,13
18,490;0,15;-0,16
18,500;0,15;-0,20
18,510;0,15;-0,19
18,520;0,15;-0,18
18,530;0,15;-0,17
18,540;0,14;-0,15
18,550;0,14;-0,09
18,560;0,14;-0,03
18,570;0,14;-0,02
18,580;0,14;-0,01
18,590;0,14;0,01
18,600;0,14;0,02
18,610;0,14;0,03
18,620;0,14;0,05
18,630;0,14;0,06
18,640;0,14;0,08
18,650;0,14;0,09
18,660;0,15;0,13
18,670;0,15;0,18
18,680;0,15;0,22
18,690;0,15;0,25
18,700;0,15;0,26
18,710;0,16;0,25
18,720;0,16;0,22
18,730;0,16;0,18
18,740;0,16;0,18
18,750;0,17;0,19
18,760;0,17;0,19
18,770;0,17;0,20
18,780;0,17;0,15
18,790;0,17;0,10
18,800;0,17;0,11
18,810;0,17;0,17
18,820;0,18;0,23
18,830;0,18;0,24
18,840;0,18;0,24
18,850;0,18;0,24
18,860;0,19;0,24
18,870;0,19;0,24
18,880;0,19;0,24
18,890;0,19;0,24
18,900;0,20;0,22
18,910;0,20;0,18
18,920;0,20;0,15
18,930;0,20;0,18
18,940;0,20;0,22
18,950;0,21;0,25
18,960;0,21;0,25
18,970;0,21;0,24
18,980;0,21;0,22
18,990;0,21;0,20
19,000;0,22;0,19
19,010;0,22;0,18
19,020;0,22;0,19
19,030;0,22;0,20
19,040;0,22;0,19
19,050;0,23;0,18
19,060;0,23;0,17
19,070;0,23;0,16
19,080;0,23;0,16
19,090;0,23;0,14
19,100;0,23;0,13
19,110;0,23;0,12
19,120;0,24;0,11
19,130;0,24;0,10
19,140;0,24;0,09
19,150;0,24;0,08
19,160;0,24;0,07
19,170;0,24;0,06
19,180;0,24;0,04
19,190;0,24;0,03
19,200;0,24;0,02
19,210;0,24;0,01
19,220;0,24;8,05E-4
19,230;0,24;-0,01
19,240;0,24;-0,02
19,250;0,24;-0,04
19,260;0,24;-0,05
19,270;0,24;-0,06
19,280;0,24;-0,08
19,290;0,24;-0,09
19,300;0,24;-0,10
19,310;0,24;-0,11
19,320;0,24;-0,12
19,330;0,23;-0,13
19,340;0,23;-0,14
19,350;0,23;-0,15
19,360;0,23;-0,16
19,370;0,23;-0,17
19,380;0,23;-0,18
19,390;0,22;-0,19
19,400;0,22;-0,19
19,410;0,22;-0,20
19,420;0,22;-0,21
19,430;0,22;-0,21
19,440;0,21;-0,22
19,450;0,21;-0,22
19,460;0,21;-0,22
19,470;0,21;-0,20
19,480;0,21;-0,20
19,490;0,20;-0,21
19,500;0,20;-0,22
19,510;0,20;-0,23
19,520;0,20;-0,25
19,530;0,19;-0,26
19,540;0,19;-0,27
19,550;0,19;-0,26
19,560;0,19;-0,25
19,570;0,18;-0,24
19,580;0,18;-0,24
19,590;0,18;-0,24
19,600;0,18;-0,24
19,610;0,17;-0,23
19,620;0,17;-0,23
19,630;0,17;-0,19
19,640;0,17;-0,13
19,650;0,17;-0,11
19,660;0,17;-0,13
19,670;0,16;-0,17
19,680;0,16;-0,17
19,690;0,16;-0,17
19,700;0,16;-0,16
19,710;0,16;-0,16
19,720;0,16;-0,15
19,730;0,16;-0,14
19,740;0,15;-0,13
19,750;0,15;-0,12
19,760;0,15;-0,11
19,770;0,15;-0,10
19,780;0,15;-0,08
19,790;0,15;-0,07
19,800;0,15;-0,05
19,810;0,15;-0,03
19,820;0,15;-0,02
19,830;0,15;0,02
19,840;0,15;0,07
19,850;0,15;0,08
19,860;0,15;0,06
19,870;0,15;0,03
19,880;0,15;0,04
19,890;0,15;0,05
19,900;0,15;0,06
19,910;0,15;0,07
19,920;0,15;0,08
19,930;0,15;0,09
19,940;0,15;0,10
19,950;0,16;0,11
19,960;0,16;0,13
19,970;0,16;0,14
19,980;0,16;0,15
19,990;0,16;0,15
20,000;0,16;0,16
20,010;0,16;0,17
20,020;0,17;0,18
20,030;0,17;0,19
20,040;0,17;0,19
20,050;0,17;0,20
20,060;0,17;0,21
20,070;0,18;0,21
20,080;0,18;0,22
20,090;0,18;0,22
20,100;0,18;0,23
20,110;0,18;0,17
20,120;0,19;0,12
20,130;0,19;0,12
20,140;0,19;0,18
20,150;0,19;0,24
20,160;0,19;0,21
20,170;0,20;0,16
20,180;0,20;0,14
20,190;0,20;0,17
20,200;0,20;0,21
20,210;0,20;0,24
20,220;0,20;0,23
20,230;0,21;0,23
20,240;0,21;0,23
20,250;0,21;0,22
20,260;0,21;0,22
20,270;0,22;0,22
20,280;0,22;0,21
20,290;0,22;0,20
20,300;0,22;0,19
20,310;0,22;0,18
20,320;0,23;0,17
20,330;0,23;0,16
20,340;0,23;0,16
20,350;0,23;0,15
20,360;0,23;0,14
20,370;0,23;0,13
20,380;0,23;0,12
20,390;0,24;0,11
20,400;0,24;0,10
20,410;0,24;0,09
20,420;0,24;0,08
20,430;0,24;0,06
20,440;0,24;0,05
20,450;0,24;0,04
20,460;0,24;0,03
20,470;0,24;0,02
20,480;0,24;0,00
20,490;0,24;-0,01
20,500;0,24;-0,02
20,510;0,24;-0,03
20,520;0,24;-0,04
20,530;0,24;-0,05
20,540;0,24;-0,06
20,550;0,24;-0,08
20,560;0,24;-0,09
20,570;0,24;-0,10
20,580;0,24;-0,11
20,590;0,23;-0,12
20,600;0,23;-0,13
20,610;0,23;-0,14
20,620;0,23;-0,15
20,630;0,23;-0,15
20,640;0,23;-0,12
20,650;0,23;-0,09
20,660;0,23;-0,11
20,670;0,22;-0,15
20,680;0,22;-0,19
20,690;0,22;-0,20
20,700;0,22;-0,21
20,710;0,22;-0,21
20,720;0,21;-0,22
20,730;0,21;-0,24
20,740;0,21;-0,26
20,750;0,21;-0,27
20,760;0,20;-0,27
20,770;0,20;-0,22
20,780;0,20;-0,17
20,790;0,20;-0,15
20,800;0,20;-0,18
20,810;0,19;-0,22
20,820;0,19;-0,23
20,830;0,19;-0,22
20,840;0,19;-0,22
20,850;0,19;-0,22
20,860;0,18;-0,22
20,870;0,18;-0,22
20,880;0,18;-0,22
20,890;0,18;-0,22
20,900;0,17;-0,22
20,910;0,17;-0,21
20,920;0,17;-0,20
20,930;0,17;-0,20
20,940;0,17;-0,19
20,950;0,16;-0,18
20,960;0,16;-0,17
20,970;0,16;-0,16
20,980;0,16;-0,16
20,990;0,16;-0,14
21,000;0,16;-0,13
21,010;0,16;-0,12
21,020;0,15;-0,11
21,030;0,15;-0,10
21,040;0,15;-0,09
21,050;0,15;-0,08
21,060;0,15;-0,06
21,070;0,15;-0,05
21,080;0,15;-0,05
21,090;0,15;-0,03
21,100;0,15;-0,02
21,110;0,15;-0,01
21,120;0,15;-0,01
21,130;0,15;0,01
21,140;0,15;0,02
21,150;0,15;0,03
21,160;0,15;0,05
21,170;0,15;0,06
21,180;0,15;0,07
21,190;0,15;0,08
21,200;0,15;0,09
21,210;0,15;0,10
21,220;0,15;0,11
21,230;0,16;0,12
21,240;0,16;0,13
21,250;0,16;0,14
21,260;0,16;0,15
21,270;0,16;0,15
21,280;0,16;0,16
21,290;0,16;0,17
21,300;0,17;0,17
21,310;0,17;0,18
21,320;0,17;0,14
21,330;0,17;0,11
21,340;0,17;0,12
21,350;0,17;0,18
21,360;0,17;0,22
21,370;0,18;0,22
21,380;0,18;0,22
21,390;0,18;0,22
21,400;0,18;0,23
21,410;0,19;0,23
21,420;0,19;0,23
21,430;0,19;0,23
21,440;0,19;0,23
21,450;0,20;0,22
21,460;0,20;0,22
21,470;0,20;0,22
21,480;0,20;0,22
21,490;0,20;0,22
21,500;0,21;0,22
21,510;0,21;0,22
21,520;0,21;0,21
21,530;0,21;0,21
21,540;0,21;0,20
21,550;0,22;0,19
21,560;0,22;0,19
21,570;0,22;0,19
21,580;0,22;0,18
21,590;0,22;0,17
21,600;0,23;0,16
21,610;0,23;0,15
21,620;0,23;0,14
21,630;0,23;0,13
21,640;0,23;0,12
21,650;0,23;0,11
21,660;0,23;0,10
21,670;0,23;0,09
21,680;0,24;0,08
21,690;0,24;0,07
21,700;0,24;0,06
21,710;0,24;0,05
21,720;0,24;0,04
21,730;0,24;0,03
21,740;0,24;0,02
21,750;0,24;0,01
21,760;0,24;0,00
21,770;0,24;-0,02
21,780;0,24;-0,03
21,790;0,24;-0,04
21,800;0,24;-0,05
21,810;0,24;-0,06
21,820;0,24;-0,07
21,830;0,24;-0,08
21,840;0,23;-0,09
21,850;0,23;-0,11
21,860;0,23;-0,11
21,870;0,23;-0,12
21,880;0,23;-0,13
21,890;0,23;-0,14
21,900;0,23;-0,15
21,910;0,23;-0,16
21,920;0,22;-0,17
21,930;0,22;-0,17
21,940;0,22;-0,18
21,950;0,22;-0,18
21,960;0,22;-0,18
21,970;0,21;-0,18
21,980;0,21;-0,19
21,990;0,21;-0,20
22,000;0,21;-0,21
22,010;0,21;-0,22
22,020;0,20;-0,23
22,030;0,20;-0,19
22,040;0,20;-0,15
22,050;0,20;-0,14
22,060;0,20;-0,17
22,070;0,20;-0,22
22,080;0,19;-0,22
22,090;0,19;-0,22
22,100;0,19;-0,22
22,110;0,19;-0,22
22,120;0,19;-0,22
22,130;0,18;-0,21
